site,year,month,day,temp_1m_C
Buckhorn,2014,7,22,17.08998903
Buckhorn,2014,7,23,15.04710517
Buckhorn,2014,7,24,14.40325416
Buckhorn,2014,7,25,15.61553751
Buckhorn,2014,7,26,18.98759877
Buckhorn,2014,7,27,21.07934953
Buckhorn,2014,7,28,23.66340147
Buckhorn,2014,7,29,20.97803498
Buckhorn,2014,7,30,20.19247559
Buckhorn,2014,7,31,23.54262888
Buckhorn,2014,8,1,22.6671427
Buckhorn,2014,8,2,22.04412896
Buckhorn,2014,8,3,20.70160525
Buckhorn,2014,8,4,23.79463139
Buckhorn,2014,8,5,16.9202161
Buckhorn,2014,8,6,18.45646798
Buckhorn,2014,8,7,16.36222112
Buckhorn,2014,8,8,17.37509012
Buckhorn,2014,8,9,18.57170348
Buckhorn,2014,8,10,22.81486562
Buckhorn,2014,8,11,26.4772592
Buckhorn,2014,8,12,19.07369013
Buckhorn,2014,8,13,16.61794163
Buckhorn,2014,8,14,17.54688447
Buckhorn,2014,8,15,18.759723
Buckhorn,2014,8,16,19.81619911
Buckhorn,2014,8,17,21.42152978
Buckhorn,2014,8,18,22.10100568
Buckhorn,2014,8,19,19.89857533
Buckhorn,2014,8,20,16.00721039
Buckhorn,2014,8,21,16.26072136
Buckhorn,2014,8,22,17.83078496
Buckhorn,2014,8,23,20.03712801
Buckhorn,2014,8,24,16.81780058
Buckhorn,2014,8,25,20.94866234
Buckhorn,2014,8,26,23.22617741
Buckhorn,2014,8,27,20.05366978
Buckhorn,2014,8,28,17.79803345
Buckhorn,2014,8,29,17.51479099
Buckhorn,2014,8,30,15.31615463
Buckhorn,2014,8,31,15.24677416
Buckhorn,2014,9,1,16.96197157
Buckhorn,2014,9,2,15.43281951
Buckhorn,2014,9,3,14.18809077
Buckhorn,2014,9,4,16.89825924
Buckhorn,2014,9,5,19.88482735
Buckhorn,2014,9,6,22.20676912
Buckhorn,2014,9,7,18.01557552
Buckhorn,2014,9,8,14.62658754
Buckhorn,2014,9,9,15.28750037
Buckhorn,2014,9,10,14.26910041
Buckhorn,2014,9,11,16.30104537
Buckhorn,2014,9,12,16.77131294
Buckhorn,2014,9,13,18.64039619
Buckhorn,2014,9,14,18.92395603
Buckhorn,2014,9,15,20.48485056
Buckhorn,2014,9,16,16.06665159
Buckhorn,2014,9,17,16.60262436
Buckhorn,2014,9,18,16.23077761
Buckhorn,2014,9,19,18.03756565
Buckhorn,2014,9,20,18.72082247
Buckhorn,2014,9,21,17.96907743
Buckhorn,2014,9,22,16.59742641
Buckhorn,2014,9,23,14.78915363
Buckhorn,2014,9,24,15.76152843
Buckhorn,2014,9,25,14.83032406
Buckhorn,2014,9,26,13.8708043
Buckhorn,2014,9,27,14.65747263
Buckhorn,2014,9,28,13.86553698
Buckhorn,2014,9,29,11.75157077
Buckhorn,2014,9,30,13.70795927
Buckhorn,2014,10,1,12.39627102
Buckhorn,2014,10,2,12.94132577
Buckhorn,2014,10,3,14.57196714
Buckhorn,2014,10,4,16.71535656
Buckhorn,2014,10,5,17.51426967
Buckhorn,2014,10,6,18.744992
Buckhorn,2014,10,7,17.58725112
Buckhorn,2014,10,8,14.41487337
Buckhorn,2014,10,9,14.17592794
Buckhorn,2014,10,10,13.28993019
Buckhorn,2014,10,11,13.79700073
Buckhorn,2014,10,12,12.12742726
Buckhorn,2014,10,13,13.48614588
Buckhorn,2014,10,14,11.90248586
Buckhorn,2014,10,15,10.71179612
Buckhorn,2014,10,16,12.68674802
Buckhorn,2014,10,17,11.6969222
Buckhorn,2014,10,18,14.53749821
Buckhorn,2014,10,19,14.78284459
Buckhorn,2014,10,20,13.20724992
Buckhorn,2014,10,21,11.67742239
Buckhorn,2014,10,22,11.47850506
Buckhorn,2014,10,23,9.550527084
Buckhorn,2014,10,24,9.424670507
Buckhorn,2014,10,25,10.60449539
Buckhorn,2014,10,26,8.454630858
Buckhorn,2014,10,27,8.99604358
Buckhorn,2014,10,28,10.62483955
Buckhorn,2014,10,29,12.68509371
Buckhorn,2014,10,30,12.18439614
Buckhorn,2014,10,31,8.996385091
Buckhorn,2014,11,1,7.952100016
Buckhorn,2014,11,2,8.144833575
Buckhorn,2014,11,3,10.52507856
Buckhorn,2014,11,4,11.02688719
Buckhorn,2014,11,5,11.69468849
Buckhorn,2014,11,6,11.48424952
Buckhorn,2014,11,7,7.29801503
Buckhorn,2014,11,8,5.167866717
Buckhorn,2014,11,9,8.188469367
Buckhorn,2014,11,10,6.74239766
Buckhorn,2014,11,11,2.897081066
Buckhorn,2014,11,12,1.38486065
Buckhorn,2014,11,13,1.232935665
Buckhorn,2014,11,14,-0.002463961
Buckhorn,2014,11,15,-0.572332783
Buckhorn,2014,11,16,0.130619356
Buckhorn,2014,11,17,0.969871936
Buckhorn,2014,11,18,1.996775336
Buckhorn,2014,11,19,5.808690671
Buckhorn,2014,11,20,6.736904957
Buckhorn,2014,11,21,7.997335021
Buckhorn,2014,11,22,5.861728671
Buckhorn,2014,11,23,6.494378774
Buckhorn,2014,11,24,6.699848928
Buckhorn,2014,11,25,11.70240278
Buckhorn,2014,11,26,12.3589715
Buckhorn,2014,11,27,10.48503677
Buckhorn,2014,11,28,7.508082708
Buckhorn,2014,11,29,-1.250289168
Buckhorn,2014,11,30,-3.745303203
Buckhorn,2014,12,1,-3.435625707
Buckhorn,2014,12,2,-0.775207419
Buckhorn,2014,12,3,2.079202557
Buckhorn,2014,12,4,4.696329267
Buckhorn,2014,12,5,7.637501044
Buckhorn,2014,12,6,8.137203546
Buckhorn,2014,12,7,7.83830209
Buckhorn,2014,12,8,8.108681543
Buckhorn,2014,12,9,11.35989627
Buckhorn,2014,12,10,11.29990007
Buckhorn,2014,12,11,8.265031523
Buckhorn,2014,12,12,6.7693774
Buckhorn,2014,12,13,4.675835099
Buckhorn,2014,12,14,3.389680563
Buckhorn,2014,12,15,6.029697482
Buckhorn,2014,12,16,5.000809849
Buckhorn,2014,12,17,5.445517462
Buckhorn,2014,12,18,7.084396084
Buckhorn,2014,12,19,6.682971016
Buckhorn,2014,12,20,8.414393514
Buckhorn,2014,12,21,9.779226531
Buckhorn,2014,12,22,7.342995436
Buckhorn,2014,12,23,7.072922731
Buckhorn,2014,12,24,4.806995426
Buckhorn,2014,12,25,4.33725711
Buckhorn,2014,12,26,4.311122368
Buckhorn,2014,12,27,5.582416159
Buckhorn,2014,12,28,4.388110174
Buckhorn,2014,12,29,1.065684291
Buckhorn,2014,12,30,-3.575290907
Buckhorn,2014,12,31,-2.208920065
Buckhorn,2015,1,1,-1.453306621
Buckhorn,2015,1,2,-0.398935547
Buckhorn,2015,1,3,1.341621764
Buckhorn,2015,1,4,5.220638696
Buckhorn,2015,1,5,9.611197956
Buckhorn,2015,1,6,6.736018819
Buckhorn,2015,1,7,3.351212794
Buckhorn,2015,1,8,3.387895914
Buckhorn,2015,1,9,4.323506957
Buckhorn,2015,1,10,5.08483901
Buckhorn,2015,1,11,6.039002026
Buckhorn,2015,1,12,6.330372097
Buckhorn,2015,1,13,4.870466725
Buckhorn,2015,1,14,3.982512499
Buckhorn,2015,1,15,4.207514169
Buckhorn,2015,1,16,6.560606195
Buckhorn,2015,1,17,6.94523499
Buckhorn,2015,1,18,8.231761253
Buckhorn,2015,1,19,5.420874084
Buckhorn,2015,1,20,3.064252676
Buckhorn,2015,1,21,2.451436889
Buckhorn,2015,1,22,5.85655159
Buckhorn,2015,1,23,8.039050665
Buckhorn,2015,1,24,10.721694
Buckhorn,2015,1,25,10.07230767
Buckhorn,2015,1,26,8.987204849
Buckhorn,2015,1,27,7.392777025
Buckhorn,2015,1,28,6.737196223
Buckhorn,2015,1,29,5.376492992
Buckhorn,2015,1,30,2.354966122
Buckhorn,2015,1,31,2.879297739
Buckhorn,2015,2,1,5.091105244
Buckhorn,2015,2,2,7.697650917
Buckhorn,2015,2,3,6.719646958
Buckhorn,2015,2,4,7.137239202
Buckhorn,2015,2,5,9.95392567
Buckhorn,2015,2,6,10.87568322
Buckhorn,2015,2,7,9.814977431
Buckhorn,2015,2,8,8.996617775
Buckhorn,2015,2,9,9.14427231
Buckhorn,2015,2,10,8.676063385
Buckhorn,2015,2,11,8.005835538
Buckhorn,2015,2,12,10.66369612
Buckhorn,2015,2,13,10.23965299
Buckhorn,2015,2,14,10.03514187
Buckhorn,2015,2,15,7.297579848
Buckhorn,2015,2,16,7.672202091
Buckhorn,2015,2,17,7.463982847
Buckhorn,2015,2,18,7.135233319
Buckhorn,2015,2,19,8.776034609
Buckhorn,2015,2,20,8.098624781
Buckhorn,2015,2,21,6.874856872
Buckhorn,2015,2,22,4.537071908
Buckhorn,2015,2,23,3.757299857
Buckhorn,2015,2,24,6.527147824
Buckhorn,2015,2,25,7.329650535
Buckhorn,2015,2,26,8.1138534
Buckhorn,2015,2,27,7.591670145
Buckhorn,2015,2,28,6.510304739
Buckhorn,2015,3,1,5.749042794
Buckhorn,2015,3,2,5.317803734
Buckhorn,2015,3,3,4.384161286
Buckhorn,2015,3,4,4.538615051
Buckhorn,2015,3,5,6.584300644
Buckhorn,2015,3,6,7.984109093
Buckhorn,2015,3,7,9.32854981
Buckhorn,2015,3,8,11.42153479
Buckhorn,2015,3,9,8.669912972
Buckhorn,2015,3,10,7.668706264
Buckhorn,2015,3,11,10.73418721
Buckhorn,2015,3,12,12.12053936
Buckhorn,2015,3,13,12.22435146
Buckhorn,2015,3,14,10.80543068
Buckhorn,2015,3,15,8.343412237
Buckhorn,2015,3,16,7.58746655
Buckhorn,2015,3,17,6.99780793
Buckhorn,2015,3,18,9.44634791
Buckhorn,2015,3,19,10.38064717
Buckhorn,2015,3,20,10.19464395
Buckhorn,2015,3,21,9.305476253
Buckhorn,2015,3,22,7.146780994
Buckhorn,2015,3,23,6.154352595
Buckhorn,2015,3,24,7.99507114
Buckhorn,2015,3,25,9.610203218
Buckhorn,2015,3,26,14.56227021
Buckhorn,2015,3,27,12.5034635
Buckhorn,2015,3,28,9.760826301
Buckhorn,2015,3,29,11.12168826
Buckhorn,2015,3,30,12.13046677
Buckhorn,2015,3,31,7.439166748
Buckhorn,2015,4,1,5.370581117
Buckhorn,2015,4,2,5.684968248
Buckhorn,2015,4,3,5.277107079
Buckhorn,2015,4,4,5.485196072
Buckhorn,2015,4,5,6.37520169
Buckhorn,2015,4,6,7.55229937
Buckhorn,2015,4,7,8.046917657
Buckhorn,2015,4,8,9.405436833
Buckhorn,2015,4,9,9.521134766
Buckhorn,2015,4,10,8.325933456
Buckhorn,2015,4,11,5.666589368
Buckhorn,2015,4,12,6.60294025
Buckhorn,2015,4,13,4.646027924
Buckhorn,2015,4,14,5.583689924
Buckhorn,2015,4,15,7.420795414
Buckhorn,2015,4,16,11.15563419
Buckhorn,2015,4,17,13.27564237
Buckhorn,2015,4,18,13.32583293
Buckhorn,2015,4,19,14.40016172
Buckhorn,2015,4,20,16.18715307
Buckhorn,2015,4,21,9.370108199
Buckhorn,2015,4,22,8.77979383
Buckhorn,2015,4,23,6.222271434
Buckhorn,2015,4,24,7.161048489
Buckhorn,2015,4,25,7.538298308
Buckhorn,2015,4,26,7.297907227
Buckhorn,2015,4,27,16.64234315
Buckhorn,2015,4,28,11.66895873
Buckhorn,2015,4,29,9.526755773
Buckhorn,2015,4,30,11.42936986
Buckhorn,2015,5,1,12.57397549
Buckhorn,2015,5,2,11.58689642
Buckhorn,2015,5,3,13.71894915
Buckhorn,2015,5,4,9.159407479
Buckhorn,2015,5,5,8.912881099
Buckhorn,2015,5,6,9.730214437
Buckhorn,2015,5,7,12.50062426
Buckhorn,2015,5,8,15.73235759
Buckhorn,2015,5,9,16.97085745
Buckhorn,2015,5,10,12.15802642
Buckhorn,2015,5,11,9.603954085
Buckhorn,2015,5,12,10.1586899
Buckhorn,2015,5,13,9.992500375
Buckhorn,2015,5,14,11.81484192
Buckhorn,2015,5,15,11.4835672
Buckhorn,2015,5,16,11.2457207
Buckhorn,2015,5,17,13.06224558
Buckhorn,2015,5,18,14.8780921
Buckhorn,2015,5,19,13.51122783
Buckhorn,2015,5,20,14.48300545
Buckhorn,2015,5,21,16.24261873
Buckhorn,2015,5,22,12.21766309
Buckhorn,2015,5,23,12.30217975
Buckhorn,2015,5,24,12.04472896
Buckhorn,2015,5,25,11.82050192
Buckhorn,2015,5,26,14.10365052
Buckhorn,2015,5,27,15.84235053
Buckhorn,2015,5,28,16.93288649
Buckhorn,2015,5,29,15.49383728
Buckhorn,2015,5,30,13.93422798
Buckhorn,2015,5,31,15.91284507
Buckhorn,2015,6,1,12.65554477
Buckhorn,2015,6,2,12.4983726
Buckhorn,2015,6,3,13.02147528
Buckhorn,2015,6,4,14.69762724
Buckhorn,2015,6,5,18.71558156
Buckhorn,2015,6,6,21.37536364
Buckhorn,2015,6,7,22.02195733
Buckhorn,2015,6,8,22.97965008
Buckhorn,2015,6,9,20.33137874
Buckhorn,2015,6,10,15.38543476
Buckhorn,2015,6,11,15.03408601
Buckhorn,2015,6,12,13.88830932
Buckhorn,2015,6,13,13.37433079
Buckhorn,2015,6,14,15.83077659
Buckhorn,2015,6,15,19.62017275
Buckhorn,2015,6,16,14.46665851
Buckhorn,2015,6,17,16.68517537
Buckhorn,2015,6,18,16.44581541
Buckhorn,2015,6,19,16.1081345
Buckhorn,2015,6,20,15.90404715
Buckhorn,2015,6,21,18.55270334
Buckhorn,2015,6,22,15.77700419
Buckhorn,2015,6,23,17.26304334
Buckhorn,2015,6,24,19.37903007
Buckhorn,2015,6,25,22.77046643
Buckhorn,2015,6,26,24.08448689
Buckhorn,2015,6,27,25.54607278
Buckhorn,2015,6,28,21.26875115
Buckhorn,2015,6,29,21.34502435
Buckhorn,2015,6,30,20.7037067
Buckhorn,2015,7,1,23.48529425
Buckhorn,2015,7,2,26.58675706
Buckhorn,2015,7,3,22.87704589
Buckhorn,2015,7,4,22.35549667
Buckhorn,2015,7,5,23.85747205
Buckhorn,2015,7,6,18.95839282
Buckhorn,2015,7,7,18.87679241
Buckhorn,2015,7,8,20.1876215
Buckhorn,2015,7,9,18.05787619
Buckhorn,2015,7,10,16.89229452
Buckhorn,2015,7,11,16.05790593
Buckhorn,2015,7,12,19.27897294
Buckhorn,2015,7,13,18.22026881
Buckhorn,2015,7,14,18.2610639
Buckhorn,2015,7,15,17.90690787
Buckhorn,2015,7,16,18.20766719
Buckhorn,2015,7,17,18.93636304
Buckhorn,2015,7,18,25.34020869
Buckhorn,2015,7,19,24.14239854
Buckhorn,2015,7,20,19.22559401
Buckhorn,2015,7,21,17.08516895
Buckhorn,2015,7,22,15.87501647
Buckhorn,2015,7,23,17.51561554
Buckhorn,2015,7,24,17.59835115
Buckhorn,2015,7,25,15.94379424
Buckhorn,2015,7,26,15.33725948
Buckhorn,2015,7,27,16.82906405
Buckhorn,2015,7,28,19.00632494
Buckhorn,2015,7,29,23.67803165
Buckhorn,2015,7,30,26.50274039
Buckhorn,2015,7,31,25.72237819
Buckhorn,2015,8,1,23.46547659
Buckhorn,2015,8,2,23.14966621
Buckhorn,2015,8,3,19.25252187
Buckhorn,2015,8,4,17.76992523
Buckhorn,2015,8,5,16.33551012
Buckhorn,2015,8,6,17.78208443
Buckhorn,2015,8,7,20.34600077
Buckhorn,2015,8,8,16.96399653
Buckhorn,2015,8,9,19.37417916
Buckhorn,2015,8,10,20.94702754
Buckhorn,2015,8,11,22.36617988
Buckhorn,2015,8,12,24.25994296
Buckhorn,2015,8,13,18.33410356
Buckhorn,2015,8,14,14.64268208
Buckhorn,2015,8,15,16.09578856
Buckhorn,2015,8,16,18.53236901
Buckhorn,2015,8,17,20.64969548
Buckhorn,2015,8,18,23.02463397
Buckhorn,2015,8,19,24.23518124
Buckhorn,2015,8,20,17.46985133
Buckhorn,2015,8,21,16.84876333
Buckhorn,2015,8,22,16.9716413
Buckhorn,2015,8,23,19.72031859
Buckhorn,2015,8,24,16.77852046
Buckhorn,2015,8,25,16.7426469
Buckhorn,2015,8,26,20.7317663
Buckhorn,2015,8,27,20.6284223
Buckhorn,2015,8,28,18.4435827
Buckhorn,2015,8,29,16.11046292
Buckhorn,2015,8,30,15.72110567
Buckhorn,2015,8,31,15.75172492
Buckhorn,2015,9,1,15.55915095
Buckhorn,2015,9,2,13.23089423
Buckhorn,2015,9,3,10.61964618
Buckhorn,2015,9,4,10.89345802
Buckhorn,2015,9,5,12.58695293
Buckhorn,2015,9,6,12.74835511
Buckhorn,2015,9,7,15.4926977
Buckhorn,2015,9,8,16.46495211
Buckhorn,2015,9,9,17.59862488
Buckhorn,2015,9,10,18.87025938
Buckhorn,2015,9,11,20.80587885
Buckhorn,2015,9,12,20.9395077
Buckhorn,2015,9,13,14.92370463
Buckhorn,2015,9,14,11.2338969
Buckhorn,2015,9,15,10.54509893
Buckhorn,2015,9,16,13.43775636
Buckhorn,2015,9,17,13.73689423
Buckhorn,2015,9,18,15.47407889
Buckhorn,2015,9,19,16.15654978
Buckhorn,2015,9,20,17.5951287
Buckhorn,2015,9,21,12.13486264
Buckhorn,2015,9,22,11.91427389
Buckhorn,2015,9,23,12.17259541
Buckhorn,2015,9,24,14.76757855
Buckhorn,2015,9,25,12.49900389
Buckhorn,2015,9,26,12.52741621
Buckhorn,2015,9,27,11.26528426
Buckhorn,2015,9,28,13.55520348
Buckhorn,2015,9,29,14.81208727
Buckhorn,2015,9,30,12.29404504
Buckhorn,2015,10,1,13.08091961
Buckhorn,2015,10,2,12.06520514
Buckhorn,2015,10,3,12.66717279
Buckhorn,2015,10,4,15.08431563
Buckhorn,2015,10,5,15.051369
Buckhorn,2015,10,6,13.92304088
Buckhorn,2015,10,7,13.30279594
Buckhorn,2015,10,8,15.07255403
Buckhorn,2015,10,9,15.92942368
Buckhorn,2015,10,10,15.28503605
Buckhorn,2015,10,11,11.65488508
Buckhorn,2015,10,12,13.70680739
Buckhorn,2015,10,13,14.09751573
Buckhorn,2015,10,14,11.10353878
Buckhorn,2015,10,15,11.96439155
Buckhorn,2015,10,16,13.86660037
Buckhorn,2015,10,17,12.94293758
Buckhorn,2015,10,18,13.29532023
Buckhorn,2015,10,19,12.52119001
Buckhorn,2015,10,20,12.6882276
Buckhorn,2015,10,21,10.98891938
Buckhorn,2015,10,22,11.09222989
Buckhorn,2015,10,23,9.140093088
Buckhorn,2015,10,24,9.710016477
Buckhorn,2015,10,25,10.28491069
Buckhorn,2015,10,26,10.28489043
Buckhorn,2015,10,27,8.16557531
Buckhorn,2015,10,28,10.77036529
Buckhorn,2015,10,29,11.99904085
Buckhorn,2015,10,30,13.45863286
Buckhorn,2015,10,31,12.71802008
Buckhorn,2015,11,1,9.488013349
Buckhorn,2015,11,2,8.233272287
Buckhorn,2015,11,3,5.907713152
Buckhorn,2015,11,4,3.850459899
Buckhorn,2015,11,5,7.834241859
Buckhorn,2015,11,6,10.07230213
Buckhorn,2015,11,7,9.528178436
Buckhorn,2015,11,8,8.245798406
Buckhorn,2015,11,9,6.775228838
Buckhorn,2015,11,10,4.378564969
Buckhorn,2015,11,11,6.054692519
Buckhorn,2015,11,12,5.495136281
Buckhorn,2015,11,13,10.13559843
Buckhorn,2015,11,14,7.316955263
Buckhorn,2015,11,15,4.22925917
Buckhorn,2015,11,16,3.805146406
Buckhorn,2015,11,17,9.290662719
Buckhorn,2015,11,18,4.961134705
Buckhorn,2015,11,19,4.270148074
Buckhorn,2015,11,20,1.874248463
Buckhorn,2015,11,21,1.982229076
Buckhorn,2015,11,22,1.991873246
Buckhorn,2015,11,23,2.964187949
Buckhorn,2015,11,24,2.007587595
Buckhorn,2015,11,25,1.175713788
Buckhorn,2015,11,26,-0.945403818
Buckhorn,2015,11,27,-0.833649831
Buckhorn,2015,11,28,-1.904650351
Buckhorn,2015,11,29,-1.149899624
Buckhorn,2015,11,30,-0.068852801
Buckhorn,2015,12,1,3.609437027
Buckhorn,2015,12,2,5.486744846
Buckhorn,2015,12,3,7.017323956
Buckhorn,2015,12,4,5.862096588
Buckhorn,2015,12,5,6.184293993
Buckhorn,2015,12,6,8.28736581
Buckhorn,2015,12,7,8.168059571
Buckhorn,2015,12,8,11.87440372
Buckhorn,2015,12,9,8.598595336
Buckhorn,2015,12,10,6.13406792
Buckhorn,2015,12,11,5.081896502
Buckhorn,2015,12,12,4.86906923
Buckhorn,2015,12,13,4.730521431
Buckhorn,2015,12,14,2.198973844
Buckhorn,2015,12,15,1.626402752
Buckhorn,2015,12,16,2.999100924
Buckhorn,2015,12,17,4.331932747
Buckhorn,2015,12,18,5.673677932
Buckhorn,2015,12,19,3.773562035
Buckhorn,2015,12,20,4.04279937
Buckhorn,2015,12,21,3.577283681
Buckhorn,2015,12,22,2.425940775
Buckhorn,2015,12,23,1.751431316
Buckhorn,2015,12,24,1.133047208
Buckhorn,2015,12,25,0.79741901
Buckhorn,2015,12,26,0.862726021
Buckhorn,2015,12,27,0.848659715
Buckhorn,2015,12,28,1.559752935
Buckhorn,2015,12,29,1.383682764
Buckhorn,2015,12,30,-0.662642247
Buckhorn,2015,12,31,-2.439328489
Buckhorn,2016,1,1,-2.012620278
Buckhorn,2016,1,2,-2.325574665
Buckhorn,2016,1,3,-3.604716253
Buckhorn,2016,1,4,0.56232024
Buckhorn,2016,1,5,1.990716714
Buckhorn,2016,1,6,2.184643421
Buckhorn,2016,1,7,2.360080101
Buckhorn,2016,1,8,1.106099061
Buckhorn,2016,1,9,2.829529441
Buckhorn,2016,1,10,2.411394184
Buckhorn,2016,1,11,3.464307454
Buckhorn,2016,1,12,6.047117542
Buckhorn,2016,1,13,5.963377853
Buckhorn,2016,1,14,3.443644059
Buckhorn,2016,1,15,5.199380686
Buckhorn,2016,1,16,6.990223618
Buckhorn,2016,1,17,6.831452056
Buckhorn,2016,1,18,7.008416772
Buckhorn,2016,1,19,5.008626899
Buckhorn,2016,1,20,5.585706461
Buckhorn,2016,1,21,9.261223974
Buckhorn,2016,1,22,8.000333532
Buckhorn,2016,1,23,5.629546103
Buckhorn,2016,1,24,5.395821701
Buckhorn,2016,1,25,7.030002159
Buckhorn,2016,1,26,9.292056864
Buckhorn,2016,1,27,10.24056456
Buckhorn,2016,1,28,8.896879673
Buckhorn,2016,1,29,5.142649902
Buckhorn,2016,1,30,3.078011498
Buckhorn,2016,1,31,2.698182643
Buckhorn,2016,2,1,3.228613036
Buckhorn,2016,2,2,2.612016652
Buckhorn,2016,2,3,4.577008297
Buckhorn,2016,2,4,6.5297914
Buckhorn,2016,2,5,6.678076221
Buckhorn,2016,2,6,5.026461341
Buckhorn,2016,2,7,6.359309247
Buckhorn,2016,2,8,7.631678364
Buckhorn,2016,2,9,9.640291082
Buckhorn,2016,2,10,9.885181012
Buckhorn,2016,2,11,9.52353658
Buckhorn,2016,2,12,9.5356173
Buckhorn,2016,2,13,6.264637302
Buckhorn,2016,2,14,8.962168963
Buckhorn,2016,2,15,9.509852607
Buckhorn,2016,2,16,8.888727902
Buckhorn,2016,2,17,8.847176633
Buckhorn,2016,2,18,5.636579617
Buckhorn,2016,2,19,5.415409164
Buckhorn,2016,2,20,3.739795152
Buckhorn,2016,2,21,3.524080436
Buckhorn,2016,2,22,3.924126674
Buckhorn,2016,2,23,4.933114969
Buckhorn,2016,2,24,8.093066146
Buckhorn,2016,2,25,8.079058391
Buckhorn,2016,2,26,8.55987283
Buckhorn,2016,2,27,8.903950903
Buckhorn,2016,2,28,6.450380778
Buckhorn,2016,2,29,5.995932998
Buckhorn,2016,3,1,7.135632302
Buckhorn,2016,3,2,7.541765525
Buckhorn,2016,3,3,9.055440648
Buckhorn,2016,3,4,6.780671221
Buckhorn,2016,3,5,10.80634681
Buckhorn,2016,3,6,6.851177486
Buckhorn,2016,3,7,5.17038116
Buckhorn,2016,3,8,4.201170242
Buckhorn,2016,3,9,7.502005682
Buckhorn,2016,3,10,6.958914908
Buckhorn,2016,3,11,5.220899941
Buckhorn,2016,3,12,4.80291793
Buckhorn,2016,3,13,4.854615107
Buckhorn,2016,3,14,3.391865724
Buckhorn,2016,3,15,4.179133949
Buckhorn,2016,3,16,5.420547282
Buckhorn,2016,3,17,6.109469251
Buckhorn,2016,3,18,9.422258399
Buckhorn,2016,3,19,11.28964824
Buckhorn,2016,3,20,9.417158594
Buckhorn,2016,3,21,7.660788627
Buckhorn,2016,3,22,7.216042765
Buckhorn,2016,3,23,6.896890072
Buckhorn,2016,3,24,5.984723215
Buckhorn,2016,3,25,6.373820347
Buckhorn,2016,3,26,8.419725821
Buckhorn,2016,3,27,6.763931002
Buckhorn,2016,3,28,6.157399482
Buckhorn,2016,3,29,9.44262724
Buckhorn,2016,3,30,11.96491976
Buckhorn,2016,3,31,13.51797336
Buckhorn,2016,4,1,12.66697983
Buckhorn,2016,4,2,9.85151764
Buckhorn,2016,4,3,11.50742616
Buckhorn,2016,4,4,7.636953836
Buckhorn,2016,4,5,8.345547822
Buckhorn,2016,4,6,10.84139363
Buckhorn,2016,4,7,16.64739607
Buckhorn,2016,4,8,16.8559319
Buckhorn,2016,4,9,9.710610625
Buckhorn,2016,4,10,9.504857664
Buckhorn,2016,4,11,8.832527313
Buckhorn,2016,4,12,8.106806499
Buckhorn,2016,4,13,8.378115375
Buckhorn,2016,4,14,7.335755174
Buckhorn,2016,4,15,9.023125965
Buckhorn,2016,4,16,11.11440563
Buckhorn,2016,4,17,15.84801015
Buckhorn,2016,4,18,22.07318392
Buckhorn,2016,4,19,20.06654181
Buckhorn,2016,4,20,17.44290776
Buckhorn,2016,4,21,14.84116887
Buckhorn,2016,4,22,11.27006659
Buckhorn,2016,4,23,10.21655653
Buckhorn,2016,4,24,8.651576378
Buckhorn,2016,4,25,8.679483736
Buckhorn,2016,4,26,8.082290975
Buckhorn,2016,4,27,9.684573452
Buckhorn,2016,4,28,10.1013071
Buckhorn,2016,4,29,10.16560514
Buckhorn,2016,4,30,11.99958954
Buckhorn,2016,5,1,16.06624671
Buckhorn,2016,5,2,19.40531123
Buckhorn,2016,5,3,14.70894295
Buckhorn,2016,5,4,11.37209879
Buckhorn,2016,5,5,13.92886225
Buckhorn,2016,5,6,17.3922645
Buckhorn,2016,5,7,18.94281469
Buckhorn,2016,5,8,10.9952723
Buckhorn,2016,5,9,12.80356129
Buckhorn,2016,5,10,14.76164228
Buckhorn,2016,5,11,17.10317688
Buckhorn,2016,5,12,15.75677024
Buckhorn,2016,5,13,16.895103
Buckhorn,2016,5,14,10.93093409
Buckhorn,2016,5,15,10.77297222
Buckhorn,2016,5,16,12.08373871
Buckhorn,2016,5,17,15.1761945
Buckhorn,2016,5,18,11.96849519
Buckhorn,2016,5,19,9.136866346
Buckhorn,2016,5,20,12.11789896
Buckhorn,2016,5,21,9.909467674
Buckhorn,2016,5,22,11.53771364
Buckhorn,2016,5,23,13.38785296
Buckhorn,2016,5,24,13.25992098
Buckhorn,2016,5,25,11.59264546
Buckhorn,2016,5,26,10.83671375
Buckhorn,2016,5,27,10.37942066
Buckhorn,2016,5,28,11.06649616
Buckhorn,2016,5,29,11.8457761
Buckhorn,2016,5,30,13.93402935
Buckhorn,2016,5,31,18.83835702
Buckhorn,2016,6,1,17.01346507
Buckhorn,2016,6,2,15.05438563
Buckhorn,2016,6,3,19.36882912
Buckhorn,2016,6,4,22.81129422
Buckhorn,2016,6,5,25.34078115
Buckhorn,2016,6,6,21.36564839
Buckhorn,2016,6,7,17.90577386
Buckhorn,2016,6,8,13.83625797
Buckhorn,2016,6,9,12.02646594
Buckhorn,2016,6,10,10.29708818
Buckhorn,2016,6,11,11.85480447
Buckhorn,2016,6,12,14.14757456
Buckhorn,2016,6,13,10.62443128
Buckhorn,2016,6,14,9.190868881
Buckhorn,2016,6,15,9.959726141
Buckhorn,2016,6,16,11.25155993
Buckhorn,2016,6,17,10.86963621
Buckhorn,2016,6,18,11.69961532
